Rooms,Bathrooms,Floor Level,Year Built,View,Payment Method,Location,Amenities,Price_Numeric,Calculated_Price_Per_Meter,finishing_type,Type,price after 10 years
3.0,2 bathroom,4.0,2025.0,Inner,Cash or Installments,I City New,C(BASICS),11787000.0,81356.99,semi,Own,
3.0,2 bathroom,5.0,2028.0,Inner,Cash or Installments,Taj City Over,B(Compound),13200000.0,75017.05,semi,Investment,30675000.0
3.0,2 bathroom,4.0,2023.0,Outer,Cash,محور جمال عبد,C(BASICS),3502000.0,15200.97,superlux,Own,
3.0,2 bathroom,1.0,2021.0,Inner,Cash or Installments,El Patio Oro,C(BASICS),11332000.0,79601.01,semi,Own,
3.0,2 bathroom,2.0,2025.0,Outer,Cash,شارع عمرو بن,C(BASICS),1014000.0,7518.91,without,Own,
4.0,4 bathroom,1.0,2025.0,Inner,Cash,Mahmoud Sami El,B(Compound),6721000.0,27304.49,without,Own,
3.0,2 bathroom,7.0,2027.0,Outer,Installments,Muruj,B(Compound),6742000.0,39387.74,superlux,Investment,15702000.0
4.0,4 bathroom,4.0,2020.0,Outer,Cash,المجاورة الأولى,C(BASICS),4570000.0,19741.67,superlux,Own,
1.0,1 bathroom,13.0,2027.0,Inner,Cash or Installments,Mark Qalb Al,C(BASICS),2088000.0,39862.54,superlux,Investment,3679000.0
3.0,3 bathroom,2.0,2004.0,Outer,Cash,One Of The,C(BASICS),6005000.0,40767.14,superlux,Own,
3.0,3 bathroom,2.0,2025.0,Inner,Installments,Village West Compound,B(Compound),11478000.0,62164.21,superlux,Own,
3.0,1 bathroom,4.0,2025.0,Inner,Cash or Installments,Nasr City –,B(Compound),4393000.0,30319.55,superlux,Own,
2.0,2 bathroom,3.0,2020.0,Outer,Cash,قلب عرابيا قربك,C(BASICS),3481000.0,49664.72,superlux,Own,
3.0,1 bathroom,2.0,2027.0,Inner,Installments,El Defaa El,C(BASICS),4861000.0,32417.47,semi,Own,
3.0,2 bathroom,2.0,2026.0,Outer,Installments,المجاورة الخامسة,C(BASICS),4079000.0,21537.57,superlux,Own,
4.0,2 bathroom,4.0,2024.0,Outer,Cash,Bait El Watan,C(BASICS),4034000.0,19599.65,superlux,Own,
3.0,3 bathroom,1.0,2025.0,Inner,Cash,الأندلس 1,C(BASICS),4696000.0,24085.76,semi,Own,
1.0,1 bathroom,1.0,2025.0,Outer,Installments,Al Ahyaa,C(BASICS),4445000.0,53131.72,superlux,Own,
4.0,2 bathroom,2.0,2021.0,Outer,Cash or Installments,شارع البطل أحمد,C(BASICS),9328000.0,42859.77,without,Own,
3.0,3 bathroom,1.0,2026.0,Outer,Cash or Installments,Jiwar Residence,C(BASICS),6686000.0,40511.39,without,Own,
3.0,3 bathroom,2.0,2028.0,Inner,Installments,Taha Hussein St.,C(BASICS),8015000.0,46857.64,superlux,Investment,14214000.0
2.0,1 bathroom,3.0,2026.0,Outer,Cash or Installments,شارع الملك فيصل,C(BASICS),1543000.0,13186.91,without,Own,
3.0,2 bathroom,2.0,2025.0,Inner,Installments,التجمع,C(BASICS),5140000.0,38031.82,superlux,Own,
2.0,3 bathroom,4.0,2025.0,Outer,Cash or Installments,مدينة الاسماعيلية,C(BASICS),3579000.0,22807.8,semi,Own,
3.0,2 bathroom,1.0,2010.0,Outer,Cash,Street 2,C(BASICS),3513000.0,19464.76,superlux,Own,
2.0,2 bathroom,2.0,2028.0,Inner,Installments,كمبوند نيوم أكتوبراستلام,B(Compound),5094000.0,37834.22,semi,Investment,11911000.0
3.0,3 bathroom,2.0,2021.0,Inner,Cash,Smouha Pharmacists Compound,B(Compound),7358000.0,45758.71,superlux,Own,
3.0,1 bathroom,2.0,2021.0,Outer,Cash or Installments,14Th Of May,C(BASICS),9103000.0,53985.29,without,Own,
2.0,2 bathroom,1.0,2025.0,Inner,Cash,Mohammed Farid St.,C(BASICS),5841000.0,44768.91,superlux,Own,
3.0,2 bathroom,3.0,2025.0,Inner,Cash or Installments,كمبوند هيليو اي,B(Compound),6546000.0,32767.68,superlux,Own,
2.0,2 bathroom,4.0,2000.0,Outer,Cash,مدينة الاسماعيلية,C(BASICS),1947000.0,18965.52,superlux,Own,
3.0,3 bathroom,12.0,2020.0,Outer,Cash,شارع محيي الدين,C(BASICS),11221000.0,39605.39,superlux,Own,
3.0,2 bathroom,4.0,2025.0,Outer,Cash,Tiba Gardens Compound,B(Compound),5424000.0,32264.59,superlux,Own,
3.0,3 bathroom,3.0,2024.0,Inner,Cash,كمبوند الباتيو أورو,B(Compound),11561000.0,60395.99,superlux,Own,
3.0,2 bathroom,3.0,2024.0,Outer,Cash,ارقي كمبوند ارمونيا,B(Compound),3150000.0,37291.35,superlux,Own,
3.0,2 bathroom,1.0,2028.0,Outer,Cash or Installments,Street 1,C(BASICS),6790000.0,37827.3,without,Investment,10510000.0
2.0,3 bathroom,1.0,2026.0,Inner,Installments,كمبوند ايفوار,B(Compound),8854000.0,66133.85,superlux,Own,
2.0,2 bathroom,2.0,2026.0,Inner,Cash or Installments,Holidays Park,B(Compound),8742000.0,78186.21,superlux,Own,
3.0,2 bathroom,7.0,2025.0,Outer,Cash,One Kattameya Compound,B(Compound),5789000.0,31368.19,superlux,Own,
1.0,1 bathroom,1.0,2025.0,Inner,Installments,Al Ahyaa,C(BASICS),4254000.0,56576.67,superlux,Own,
3.0,3 bathroom,1.0,2025.0,Outer,Cash,كمبوند كابيتال جاردنز,B(Compound),4532000.0,30876.14,superlux,Own,
3.0,2 bathroom,3.0,2030.0,Inner,Cash or Installments,شارع محمد صبري,B(Compound),9513000.0,35414.34,semi,Investment,21952000.0
3.0,2 bathroom,1.0,2024.0,Outer,Installments,A Prime Location,B(Compound),8822000.0,53237.58,superlux,Own,
3.0,2 bathroom,1.0,2026.0,Outer,Installments,Mashreq,B(Compound),3824000.0,27750.36,semi,Own,
3.0,2 bathroom,13.0,2027.0,Inner,Cash or Installments,Muruj,B(Compound),6347000.0,43627.99,superlux,Investment,15390000.0
3.0,3 bathroom,2.0,2028.0,Outer,Cash or Installments,In Greater Cairo,C(BASICS),4399000.0,40049.16,semi,Investment,7897000.0
3.0,3 bathroom,2.0,2028.0,Outer,Installments,Violet 12 With,B(Compound),10828000.0,50217.98,semi,Investment,24525000.0
2.0,1 bathroom,1.0,2028.0,Inner,Cash or Installments,Degla Palms Compound,B(Compound),2462000.0,26544.47,semi,Investment,5738000.0
5.0,3 bathroom,6.0,2024.0,Outer,Cash or Installments,فيستيفال ليفينج,B(Compound),18749000.0,75421.38,semi,Own,
2.0,1 bathroom,3.0,2028.0,Outer,Cash or Installments,Compound Al Maqsed,B(Compound),5174000.0,43799.2,semi,Investment,11640000.0
3.0,3 bathroom,1.0,2024.0,Inner,Cash or Installments,Area ( T,C(BASICS),2690000.0,19263.82,semi,Own,
2.0,1 bathroom,3.0,2001.0,Outer,Cash,Sheraton Residences,C(BASICS),3122000.0,26814.39,superlux,Own,
3.0,1 bathroom,4.0,2022.0,Outer,Cash,El Shorouk In,B(Compound),4296000.0,36049.34,superlux,Own,
3.0,2 bathroom,2.0,2024.0,Outer,Cash,المجاورة الثانية,C(BASICS),5022000.0,30929.36,superlux,Own,
3.0,3 bathroom,1.0,2025.0,Outer,Cash or Installments,شارع الامراء,C(BASICS),1694000.0,11096.55,without,Own,
3.0,2 bathroom,11.0,1994.0,Outer,Cash,القرنفل فيلات,C(BASICS),7011000.0,36208.23,superlux,Own,
3.0,3 bathroom,11.0,2025.0,Outer,Cash or Installments,شارع عمار بن,C(BASICS),2102000.0,16745.0,semi,Own,
3.0,2 bathroom,1.0,2025.0,Inner,Cash or Installments,Fifth Settlement,B(Compound),8345000.0,54785.98,superlux,Own,
3.0,2 bathroom,2.0,2026.0,Inner,Cash or Installments,كمبوند ذا ادرس,B(Compound),11419000.0,65777.65,superlux,Own,
1.0,1 bathroom,7.0,2025.0,Outer,Installments,منتجع سكانديك,C(BASICS),7291000.0,86161.66,superlux,Own,
1.0,1 bathroom,1.0,2027.0,Inner,Installments,قلب عرابيا تجربة,C(BASICS),2457000.0,36021.11,superlux,Investment,4291000.0
3.0,3 bathroom,7.0,2025.0,Outer,Installments,مدينه بدر استلام,C(BASICS),2681000.0,18949.67,superlux,Own,
2.0,2 bathroom,3.0,2023.0,Outer,Cash,Mountain View Hyde,B(Compound),10125000.0,66559.3,superlux,Own,
1.0,1 bathroom,2.0,2025.0,Outer,Installments,The Heart Of,C(BASICS),5214000.0,60861.45,superlux,Own,
3.0,3 bathroom,2.0,2029.0,Inner,Cash or Installments,كمبوند معادي فالي,B(Compound),5760000.0,31427.32,superlux,Investment,13903000.0
3.0,2 bathroom,4.0,2026.0,Inner,Cash,El Bostan St.,C(BASICS),4345000.0,22752.26,superlux,Own,
3.0,2 bathroom,3.0,2025.0,Inner,Cash,One Kattameya Compound,B(Compound),4926000.0,29907.11,superlux,Own,
3.0,2 bathroom,1.0,2024.0,Outer,Cash or Installments,مناطق فرعية بالحي,C(BASICS),5630000.0,33152.75,semi,Own,
1.0,1 bathroom,1.0,2025.0,Inner,Installments,The Most Prestigious,B(Compound),4687000.0,43366.03,semi,Own,
3.0,2 bathroom,1.0,2026.0,Outer,Cash or Installments,Diamond Project 8Th,C(BASICS),3205000.0,20055.07,superlux,Own,
2.0,4 bathroom,1.0,2019.0,Outer,Cash,بيت الوطن التكميلي,C(BASICS),4222000.0,28238.91,superlux,Own,
3.0,3 bathroom,3.0,2023.0,Inner,Cash,Vgk,C(BASICS),11646000.0,68663.4,superlux,Own,
3.0,1 bathroom,4.0,2024.0,Outer,Cash or Installments,Qamari Compound,B(Compound),7463000.0,46895.82,semi,Own,
3.0,3 bathroom,11.0,2015.0,Outer,Cash,El Orouba St.,C(BASICS),7655000.0,40376.6,superlux,Own,
3.0,3 bathroom,3.0,2024.0,Inner,Cash or Installments,كمبوند هيليو اي,B(Compound),5928000.0,29432.5,superlux,Own,
1.0,1 bathroom,1.0,2025.0,Outer,Cash,Mohammed Farid St.,C(BASICS),4987000.0,51974.99,superlux,Own,
3.0,3 bathroom,1.0,2025.0,Inner,Cash,Green 5 Compound,B(Compound),6015000.0,29986.54,superlux,Own,
3.0,3 bathroom,3.0,2026.0,Outer,Cash,Zayed Dunes Compound,B(Compound),6211000.0,38183.94,superlux,Own,
2.0,1 bathroom,3.0,2026.0,Inner,Installments,Holidays Park,B(Compound),7760000.0,69137.56,superlux,Own,
1.0,1 bathroom,2.0,2026.0,Inner,Installments,Street 31,C(BASICS),1106000.0,20832.55,superlux,Own,
2.0,1 bathroom,1.0,2027.0,Outer,Installments,Mubarak 6,C(BASICS),3200000.0,46498.11,superlux,Own,
4.0,2 bathroom,3.0,2021.0,Outer,Cash,October Plaza Compound,B(Compound),12215000.0,56503.84,superlux,Own,
3.0,3 bathroom,2.0,2024.0,Inner,Cash,Kafr Abdo,C(BASICS),3768000.0,25113.3,superlux,Own,
2.0,1 bathroom,2.0,2025.0,Outer,Cash,Mubarak 6… Comfort,C(BASICS),5548000.0,43391.21,superlux,Own,
3.0,2 bathroom,3.0,2025.0,Inner,Cash,الحي الثاني,C(BASICS),3815000.0,20176.64,semi,Own,
3.0,3 bathroom,1.0,2024.0,Outer,Cash,Mohammed Farid St.,C(BASICS),6026000.0,35849.84,superlux,Own,
3.0,1 bathroom,2.0,2026.0,Inner,Installments,كمبوند دجله بالمز,B(Compound),3867000.0,37830.17,superlux,Own,
3.0,2 bathroom,3.0,2027.0,Inner,Cash,Village West Compound,B(Compound),12995000.0,78800.56,superlux,Own,
2.0,2 bathroom,3.0,2023.0,Outer,Cash,Mountain View Hyde,B(Compound),9686000.0,69062.39,superlux,Own,
2.0,2 bathroom,3.0,2027.0,Inner,Cash,Madinaty,C(BASICS),5733000.0,56090.4,superlux,Investment,12433000.0
2.0,2 bathroom,1.0,2026.0,Inner,Installments,Trivana,C(BASICS),2851000.0,47069.51,superlux,Own,
3.0,1 bathroom,7.0,2023.0,Outer,Cash or Installments,شارع ميشيل باخوم,C(BASICS),5432000.0,35480.08,semi,Own,
3.0,1 bathroom,1.0,2025.0,Inner,Cash,Mohammed Farid St.,C(BASICS),4673000.0,40780.17,superlux,Own,
3.0,3 bathroom,1.0,2025.0,Inner,Cash,Madinaty,B(Compound),5475000.0,57462.22,superlux,Own,
3.0,2 bathroom,1.0,2025.0,Inner,Cash,Monarch Residence,C(BASICS),5200000.0,34459.91,semi,Own,
3.0,3 bathroom,5.0,2024.0,Outer,Cash,الشيخ زايد الحي,C(BASICS),4717000.0,29854.43,superlux,Own,
2.0,2 bathroom,4.0,2024.0,Outer,Cash or Installments,Sudan St,B(Compound),2444000.0,18730.84,semi,Own,
2.0,1 bathroom,2.0,2028.0,Inner,Installments,Tesla Residence Compound,B(Compound),4411000.0,34302.82,semi,Investment,10318000.0
2.0,2 bathroom,2.0,2027.0,Inner,Cash or Installments,Holidays Park In,B(Compound),7890000.0,66196.83,superlux,Investment,19091000.0
2.0,1 bathroom,4.0,2026.0,Inner,Installments,Sun Capital Compound,B(Compound),7282000.0,52003.14,superlux,Own,
3.0,1 bathroom,2.0,2025.0,Outer,Cash or Installments,القرنفل 1,C(BASICS),3681000.0,22903.19,semi,Own,
3.0,2 bathroom,1.0,2023.0,Inner,Cash or Installments,مدينتي,C(BASICS),4896000.0,47635.73,superlux,Own,
2.0,2 bathroom,9.0,2013.0,Outer,Cash,Bay West Valley,C(BASICS),9695000.0,113564.48,superlux,Own,
3.0,3 bathroom,2.0,2026.0,Inner,Cash,Village West Compound,B(Compound),13706000.0,70766.21,superlux,Own,
1.0,1 bathroom,2.0,2026.0,Inner,Installments,One Scene,C(BASICS),4416000.0,71076.77,superlux,Own,
2.0,3 bathroom,2.0,2026.0,Inner,Cash or Installments,Fourth Neighborhood,C(BASICS),5882000.0,26675.74,semi,Own,
2.0,1 bathroom,2.0,2025.0,Inner,Cash,دار مصر القرنفل,C(BASICS),3798000.0,27257.07,superlux,Own,
2.0,2 bathroom,3.0,2028.0,Outer,Installments,سموحة في كومباوند,C(BASICS),4200000.0,37769.78,semi,Investment,7382000.0
3.0,3 bathroom,1.0,2025.0,Inner,Cash,El Kornfol 7,C(BASICS),6111000.0,27012.33,superlux,Own,
3.0,2 bathroom,2.0,2027.0,Inner,Cash or Installments,العاصمه الاداريه استلام,C(BASICS),4543000.0,28566.94,without,Investment,7266000.0
3.0,2 bathroom,2.0,2021.0,Inner,Cash,New Giza Compound,B(Compound),12306000.0,73865.55,without,Own,
3.0,2 bathroom,5.0,2025.0,Inner,Cash or Installments,De Joya 1,C(BASICS),8867000.0,47162.38,semi,Own,
2.0,1 bathroom,1.0,2025.0,Inner,Cash,Mosalsal 2,C(BASICS),3105000.0,23879.1,semi,Own,
3.0,2 bathroom,2.0,2026.0,Inner,Cash,El Mahdi Ibn,C(BASICS),6316000.0,31772.22,superlux,Own,
3.0,3 bathroom,1.0,2006.0,Outer,Cash,El,C(BASICS),7060000.0,23309.56,superlux,Own,
2.0,2 bathroom,1.0,2027.0,Inner,Installments,A Luxury Resort,C(BASICS),4949000.0,46732.77,superlux,Investment,8712000.0
2.0,2 bathroom,2.0,2026.0,Inner,Installments,Kawthar,C(BASICS),5631000.0,49871.58,semi,Own,
3.0,2 bathroom,1.0,2020.0,Outer,Cash,كمبوند كازا,B(Compound),8668000.0,70237.42,semi,Own,
3.0,3 bathroom,2.0,2028.0,Outer,Cash or Installments,كمبوند ادريس هوم,B(Compound),4506000.0,34010.11,without,Investment,9628000.0
3.0,3 bathroom,4.0,2027.0,Outer,Installments,Grand City Compound,B(Compound),6840000.0,34683.84,superlux,Investment,16009000.0
3.0,2 bathroom,4.0,2027.0,Outer,Cash or Installments,Al Maqsed Compound,B(Compound),5640000.0,35660.09,without,Investment,12096000.0
2.0,1 bathroom,2.0,2026.0,Inner,Cash,جاليريا ريزيدنس,C(BASICS),9753000.0,80152.86,semi,Own,
3.0,3 bathroom,2.0,2028.0,Inner,Cash or Installments,Hyde Park Compound,B(Compound),7696000.0,63545.54,superlux,Investment,18650000.0
3.0,2 bathroom,2.0,2024.0,Inner,Cash,القرنفل 1,C(BASICS),4196000.0,24493.61,semi,Own,
2.0,1 bathroom,4.0,2025.0,Outer,Installments,منتجع سكانديك,C(BASICS),9539000.0,82739.18,superlux,Own,
2.0,1 bathroom,2.0,2023.0,Outer,Cash,El Moshir Mohammed,C(BASICS),1941000.0,21617.11,semi,Own,
3.0,3 bathroom,4.0,2020.0,Outer,Cash,منطقة أ,C(BASICS),2209000.0,14212.19,without,Own,
3.0,3 bathroom,9.0,2001.0,Outer,Cash,Twelfth Neighborhood,C(BASICS),3341000.0,26091.37,superlux,Own,
3.0,3 bathroom,2.0,2025.0,Outer,Cash or Installments,Bait El Watan,C(BASICS),4120000.0,19373.65,semi,Own,
3.0,2 bathroom,1.0,2028.0,Inner,Installments,الحي الثاني,C(BASICS),3036000.0,19984.2,semi,Investment,5308000.0
3.0,1 bathroom,4.0,2025.0,Inner,Cash or Installments,The First District,C(BASICS),7649000.0,30609.47,semi,Own,
3.0,2 bathroom,2.0,2010.0,Outer,Cash,South Lotus,C(BASICS),5737000.0,27694.91,semi,Own,
2.0,1 bathroom,3.0,2025.0,Outer,Cash,الهضبه الوسطى ماي,C(BASICS),2809000.0,23518.08,superlux,Own,
2.0,2 bathroom,1.0,2028.0,Inner,Installments,كمبوند ايفوار,B(Compound),8495000.0,66124.39,semi,Investment,19812000.0
3.0,3 bathroom,3.0,2026.0,Inner,Installments,الاندلس ثاني نمره,C(BASICS),3977000.0,21616.48,superlux,Investment,7387000.0
3.0,3 bathroom,3.0,2026.0,Outer,Installments,El Sheikh Zayed,B(Compound),4500000.0,24038.46,semi,Own,
2.0,2 bathroom,3.0,2025.0,Inner,Installments,Mv Park,B(Compound),5403000.0,33432.34,without,Own,
3.0,1 bathroom,7.0,2025.0,Outer,Cash,Ahmed Zewail Rdapartment,C(BASICS),4000000.0,34572.17,without,Own,
2.0,1 bathroom,1.0,2026.0,Outer,Installments,Long Beach –,C(BASICS),6149000.0,56480.21,superlux,Own,
3.0,2 bathroom,2.0,2024.0,Inner,Installments,The Icon Residence,C(BASICS),5587000.0,38120.91,superlux,Own,
3.0,3 bathroom,3.0,2027.0,Outer,Cash or Installments,The Square,B(Compound),10129000.0,42308.17,semi,Investment,22830000.0
3.0,2 bathroom,3.0,2025.0,Inner,Cash,The Address Compound,B(Compound),7301000.0,80283.7,superlux,Own,
3.0,3 bathroom,2.0,2017.0,Inner,Cash,Al Banafseg 3,C(BASICS),6022000.0,33663.14,superlux,Own,
3.0,3 bathroom,3.0,2028.0,Inner,Installments,الحي الأول,C(BASICS),3357000.0,25295.76,semi,Investment,5694000.0
3.0,3 bathroom,1.0,2019.0,Inner,Cash,Madinaty,C(BASICS),10278000.0,57033.46,superlux,Own,
3.0,2 bathroom,1.0,2027.0,Inner,Cash or Installments,Mamoura Beach,C(BASICS),7530000.0,43837.69,superlux,Investment,13069000.0
2.0,1 bathroom,7.0,2026.0,Outer,Installments,منتجع سكانديك,C(BASICS),7691000.0,81984.86,superlux,Own,
3.0,2 bathroom,3.0,2025.0,Outer,Cash or Installments,Sunset Resort 3,C(BASICS),3605000.0,27986.96,without,Own,
3.0,3 bathroom,3.0,2024.0,Outer,Cash,المجاورة الخامسة,C(BASICS),2899000.0,19212.67,superlux,Own,
3.0,3 bathroom,2.0,2021.0,Inner,Cash,Violet 12 With,B(Compound),7324000.0,41580.56,superlux,Own,
2.0,2 bathroom,1.0,2026.0,Inner,Cash,Ramo Buildings,B(Compound),4384000.0,34076.95,superlux,Own,
2.0,1 bathroom,5.0,2021.0,Outer,Cash or Installments,Mubarak 6 Calm,C(BASICS),6230000.0,43780.74,without,Own,
2.0,2 bathroom,3.0,2025.0,Inner,Installments,كمبوند صن كابيتال,B(Compound),6412000.0,51267.29,without,Own,
3.0,3 bathroom,1.0,2026.0,Inner,Installments,شارع عبد العزيز,B(Compound),9191000.0,50309.27,superlux,Own,
3.0,3 bathroom,5.0,2027.0,Outer,Installments,Diar 2 Compound,B(Compound),7193000.0,36995.32,superlux,Own,
3.0,2 bathroom,1.0,2026.0,Inner,Installments,Fifth Square Compound,B(Compound),12452000.0,61539.98,superlux,Own,
3.0,1 bathroom,2.0,2029.0,Inner,Cash or Installments,Taj City Over,B(Compound),12378000.0,78302.13,semi,Investment,28785000.0
3.0,3 bathroom,1.0,2028.0,Outer,Cash or Installments,Ahmed Zewail Rd,C(BASICS),4611000.0,32487.85,semi,Investment,7472000.0
1.0,1 bathroom,1.0,2026.0,Outer,Installments,The Heart Of,C(BASICS),4305000.0,33975.22,superlux,Own,
3.0,2 bathroom,1.0,2015.0,Outer,Cash,مدينتي مدخل 1,C(BASICS),13739000.0,45439.21,superlux,Own,
3.0,3 bathroom,2.0,2026.0,Outer,Cash,ابو الهول 3,C(BASICS),4148000.0,24767.14,semi,Own,
3.0,1 bathroom,1.0,2028.0,Inner,Cash or Installments,Sarai Compound,B(Compound),9463000.0,68992.42,semi,Investment,21920000.0
3.0,3 bathroom,6.0,2018.0,Inner,Cash,Area A,B(Compound),4573000.0,25102.93,superlux,Own,
2.0,2 bathroom,2.0,2022.0,Outer,Cash,Hadayek El Mohandeseen,C(BASICS),5781000.0,35346.99,superlux,Own,
4.0,4 bathroom,3.0,2028.0,Outer,Cash or Installments,The View Residence,B(Compound),25855000.0,104986.4,superlux,Investment,59801000.0
3.0,3 bathroom,2.0,2025.0,Outer,Cash or Installments,New Narges,C(BASICS),4092000.0,27247.3,semi,Own,
3.0,3 bathroom,1.0,2026.0,Outer,Installments,Grand City Compound,B(Compound),5828000.0,33503.88,superlux,Own,
2.0,1 bathroom,2.0,2027.0,Outer,Installments,The Heart Of,C(BASICS),3198000.0,43076.51,superlux,Own,
3.0,3 bathroom,3.0,2025.0,Outer,Cash,كمبوند جرين سيتي,B(Compound),5422000.0,34353.42,superlux,Own,
2.0,1 bathroom,4.0,2026.0,Outer,Cash or Installments,Il Bosco City,C(BASICS),7028000.0,55733.54,without,Own,
3.0,2 bathroom,3.0,2024.0,Inner,Cash,El Nozha El,C(BASICS),6594000.0,37374.6,superlux,Own,
2.0,1 bathroom,1.0,2026.0,Inner,Installments,Al,C(BASICS),3374000.0,34837.38,superlux,Own,
4.0,3 bathroom,2.0,2028.0,Inner,Cash or Installments,شارع كورنيش النيل,B(Compound),17708000.0,60944.38,superlux,Investment,42562000.0
1.0,1 bathroom,2.0,2026.0,Inner,Installments,Al Ahyaa,C(BASICS),3102000.0,52594.1,superlux,Own,
2.0,2 bathroom,2.0,2021.0,Inner,Cash,Mountain View Hyde,B(Compound),10066000.0,59003.52,without,Own,
3.0,1 bathroom,5.0,2025.0,Outer,Cash,Degla Towers,C(BASICS),3652000.0,33758.55,superlux,Own,
3.0,3 bathroom,3.0,2024.0,Outer,Installments,شارع 103,C(BASICS),4012000.0,25126.82,semi,Own,
3.0,2 bathroom,4.0,2026.0,Outer,Cash or Installments,هوليدايز بارك –,C(BASICS),7165000.0,55685.09,superlux,Own,
2.0,1 bathroom,7.0,2020.0,Outer,Cash,Trivana Prime Location,C(BASICS),3150000.0,36407.77,without,Own,
3.0,1 bathroom,5.0,2024.0,Outer,Cash or Installments,Lotus South,C(BASICS),4887000.0,32435.12,semi,Own,
4.0,4 bathroom,3.0,2027.0,Inner,Cash or Installments,Shooting Club Area,C(BASICS),9960000.0,41910.37,superlux,Investment,17773000.0
2.0,1 bathroom,1.0,2026.0,Outer,Installments,قلب الأحياء موقع,C(BASICS),3572000.0,45049.82,superlux,Own,
3.0,2 bathroom,1.0,2018.0,Inner,Cash,شارع حلمي عبد,C(BASICS),3745000.0,24763.61,superlux,Own,
2.0,2 bathroom,2.0,2028.0,Inner,Cash or Installments,Village West Compound,B(Compound),7690000.0,75296.19,superlux,Investment,18638000.0
2.0,1 bathroom,1.0,2025.0,Inner,Cash or Installments,A Strategic Location,B(Compound),5827000.0,63199.57,without,Own,
1.0,1 bathroom,2.0,2025.0,Outer,Cash,Maamoura El Shate',C(BASICS),3396000.0,37653.84,without,Own,
3.0,3 bathroom,1.0,2025.0,Inner,Cash,Zat Compound,B(Compound),5796000.0,37182.45,superlux,Own,
4.0,2 bathroom,1.0,2025.0,Outer,Cash or Installments,Bait El Watan,C(BASICS),3386000.0,17876.56,semi,Own,
4.0,3 bathroom,9.0,2025.0,Outer,Cash,عمارات العبور,C(BASICS),7502000.0,36243.3,superlux,Own,
3.0,3 bathroom,1.0,2026.0,Inner,Cash,Tiba Gardens Compound,B(Compound),4551000.0,26405.57,superlux,Own,
3.0,3 bathroom,3.0,2025.0,Inner,Cash or Installments,Palm Parks,B(Compound),17427000.0,77795.63,superlux,Own,
3.0,3 bathroom,2.0,2026.0,Outer,Installments,اللوتس الشمالية,C(BASICS),5652000.0,31259.33,superlux,Own,
3.0,2 bathroom,2.0,2028.0,Outer,Installments,المجاورة الثانية,C(BASICS),2885000.0,17818.54,semi,Investment,4853000.0
3.0,3 bathroom,7.0,2021.0,Inner,Cash,Uptown Compound October,B(Compound),3894000.0,22665.89,superlux,Own,
3.0,3 bathroom,1.0,2028.0,Outer,Cash or Installments,كمبوند ادريس هوم,B(Compound),4397000.0,25402.97,semi,Investment,9958000.0
